OrdemBancaria,CredorDocumento,Credor_Nome,DatadoPagamento,CodigoFonteDeRecurso,CodigoDetalhamentoFr,DocumentodeLiquidacao,NUMERO_PROCESSO,CodigoUnidadeGestora,CodigoProjetoAtividade,CodigoNaturezaDaDespesa,NomeNaturezaDaDespesa,NomeElementoDeDespesa,Valor
2026160101OB01364,5.8467E+12,PREFEITURA MUNICIPAL DE MOCAJUBA,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB01368,4.87641E+12,PREFEITURA MUNICIPAL DE OEIRAS DO PARA,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01369,5.17827E+12,PREFEITURA MUNICIPAL DE FARO,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,374.11"
2026160101OB01370,5.17194E+12,PREFEITURA MUNICIPAL DE CURUCA,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,374.11"
2026160101OB01371,5.14917E+12,PREFEITURA MUNICIPAL DE SALINOPOLIS,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01372,2.29809E+13,PREFEITURA MUNICIPAL DE GARRAFAO DO NORTE,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,328.28"
2026160101OB01373,1.61411E+12,PREFEITURA MUNICIPAL DE BELTERRA,29/01/2026,1500100102,6360,2025160101DL005242,2025/2544318,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 27.38
2026160101OB01374,2.29537E+13,PREFEITURA MUNICIPAL DE DOM ELISEU,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB01375,5.19312E+12,PREFEITURA MUNICIPAL DE IRITUIA.,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,084.04"
2026160101OB01376,4.88883E+12,PREFEITURA MUNICIPAL DE SANTA CRUZ DO ARARI,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01377,5.0549E+12,SECRETARIA DE ESTADO DA FAZENDA,29/01/2026,1500100102,6360,2025160101DL005242,2025/2544318,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,762.83"
2026160101OB01379,1.61732E+12,PREFEITURA MUNICIPAL DE SAPUCAIA,30/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB01380,3.46264E+13,PREFEITURA MUNICIPAL DE BREU BRANCO,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01381,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,29/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"-R$ 4,324.50"
2026160101OB01382,5.12599E+12,PREFEITURA MUNICIPAL DE SAO FRANCISCO DO PARA,29/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,-R$ 950.40
2026160101OB01383,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,29/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,-R$ 522.91
2026160101OB01384,5.14908E+12,PREFEITURA MUNICIPAL DE BONITO,29/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"-R$ 2,423.71"
2026160101OB01385,5.0704E+12,PREFEIT.MUNIC.DE CONCEICAO DO ARAGUAIA,30/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,702.38"
2026160101OB01386,5.13386E+12,PREFEITURA MUNICIPAL DE SOURE,30/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,996.23"
2026160101OB01387,5.14911E+12,PREFEITURA MUNICIPAL DE CAPITAO POCO,30/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 4,561.12"
2026160101OB01388,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,30/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 522.91
2026160101OB01397,5.12599E+12,PREFEITURA MUNICIPAL DE SAO FRANCISCO DO PARA,30/01/2026,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,060.00"
2026160101OB01415,4.14415E+12,PREFEITURA MUNICIPAL DE XINGUARA,30/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,801.59"
2026160101OB01422,5.8467E+12,PREFEITURA MUNICIPAL DE MOCAJUBA,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB01423,5.14917E+12,PREFEITURA MUNICIPAL DE SANTA MARIA DO PARA,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,702.38"
2026160101OB01424,5.12599E+12,PREFEITURA MUNICIPAL DE SAO FRANCISCO DO PARA,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01425,5.14913E+12,PREFEITURA MUNICIPAL DE NOVA TIMBOTEUA,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01426,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 4,324.50"
2026160101OB01427,5.14916E+12,PREFEITURA MUNICIPAL DE PEIXE BOI,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB01428,5.14914E+12,PREFEITURA MUNICIPAL DE PRIMAVERA,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,377.88"
2026160101OB01429,5.14917E+12,PREFEITURA MUNICIPAL DE SALINOPOLIS,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 6,652.78"
2026160101OB01431,5.14918E+12,PREFEITURA MUNICIPAL DE SANTAREM NOVO,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,377.88"
2026160101OB01433,2.29812E+13,PREFEITURA MUNICIPAL DE SAO JOAO DE PIRABAS,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB01437,2.29814E+13,PREFEITURA MUNICIPAL DE PACAJA,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01439,4.54292E+12,PREFEITURA MUNICIPAL DE AVEIRO,30/01/2026,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 220.08
2026160101OB01440,4.54292E+12,PREFEITURA MUNICIPAL DE AVEIRO,30/01/2026,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,-R$ 220.08
2026160101OB01441,4.54292E+12,PREFEITURA MUNICIPAL DE AVEIRO,30/01/2026,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 220.08
2026160101OB01443,5.13873E+12,PREFEITURA MUNICIPAL DE ITAITUBA,9/2/26,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,975.02"
2026160101OB01457,2.30609E+13,PREFEITURA MUNICIPAL DE TERRA SANTA,30/01/2026,1500100102,6360,2025160101DL007463,2025/2803736,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 460.21
2026160101OB01463,3.46264E+13,PREFEITURA MUNICIPAL DE BREU BRANCO,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01466,3.4671E+13,PREFEITURA MUNICIPAL DE CUMARU DO NORTE,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01467,4.83879E+12,PREFEITURA MUNICIPAL DE ALENQUER,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 7,271.13"
2026160101OB01474,5.10528E+12,PREFEITURA MUNICIPAL DE CAMETA,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB01481,5.14909E+12,PREFEITURA MUNICIPAL DE CAPANEMA,30/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,519.14"
2026160101OB01489,1.02494E+13,PREFEITURA MUN DE SANTA MARIA DAS BARREIRAS,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01526,5.12599E+12,PREFEITURA MUNICIPAL DE SAO FRANCISCO DO PARA,30/01/2026,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"-R$ 1,060.00"
2026160101OB01527,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,30/01/2026,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,-R$ 522.91
2026160101OB01528,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,30/01/2026,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"-R$ 4,324.50"
2026160101OB01529,5.17827E+12,PREFEITURA MUNICIPAL DE FARO,2/2/26,1500100102,6360,2025160101DL011507,2025/3117146,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 254.81
2026160101OB01530,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,2/2/26,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 522.91
2026160101OB01534,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 4,324.50"
2026160101OB01556,5.12599E+12,PREFEITURA MUNICIPAL DE SAO FRANCISCO DO PARA,2/2/26,2550000004,6360,2025160101DL011858,2025/2229259,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,060.00"
2026160101OB01566,5.14908E+12,PREFEITURA MUNICIPAL DE BONITO,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,423.71"
2026160101OB01567,5.10528E+12,PREFEITURA MUNICIPAL DE CAMETA,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,286.59"
2026160101OB01569,2.29537E+13,PREFEITURA MUNICIPAL DE DOM ELISEU,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,863.24"
2026160101OB01570,5.8467E+12,PREFEITURA MUNICIPAL DE MOCAJUBA,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 514.64
2026160101OB01571,2.29814E+13,PREFEITURA MUNICIPAL DE PACAJA,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,188.94"
2026160101OB01573,5.10513E+12,PREFEITURA MUNICIPAL DE ABAETETUBA,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,348.60"
2026160101OB01574,5.19655E+12,PREFEITURA MUNICIPAL DE ACARA,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 208.49
2026160101OB01578,1.61334E+12,PREFEITURA MUNICIPAL DE FLORESTA DO ARAGUAIA,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01580,2.29806E+13,PREFEITURA MUNICIPAL DE OURILÂNDIA DO NORTE,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB01583,5.05846E+12,PREFEITURA MUNICIPAL DE BARCARENA,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,218.21"
2026160101OB01585,5.19306E+12,PREFEITURA MUNICIPAL DE PARAGOMINAS,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,029.27"
2026160101OB01586,5.14909E+12,PREFEITURA MUNICIPAL DE CAPANEMA,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 9,313.11"
2026160101OB01594,8.33347E+13,PREFEITURA MUNICIPAL DE ULIANOPOLIS,2/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,814.42"
2026160101OB01604,5.05846E+12,PREFEITURA MUNICIPAL DE BARCARENA,2/2/26,1500100102,6360,2025160101DL007460,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 771.96
2026160101OB01617,1.61236E+12,PREFEITURA MUNICIPAL DE CACHOEIRA DO PIRIA,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB01639,4.83879E+12,PREFEITURA MUNICIPAL DE ALENQUER,2/2/26,1500100102,6360,2025160101DL011507,2025/3117146,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 460.21
2026160101OB01645,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"-R$ 4,324.50"
2026160101OB01646,5.14911E+12,PREFEITURA MUNICIPAL DE CAPITAO POCO,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"-R$ 2,614.57"
2026160101OB01647,5.13244E+12,PREFEITURA MUNICIPAL DE PONTA DE PEDRAS,2/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"-R$ 1,996.23"
2026160101OB01648,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,2/2/26,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,-R$ 522.91
2026160101OB01649,5.14913E+12,PREFEITURA MUNICIPAL DE OUREM,3/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 4,324.50"
2026160101OB01651,5.25163E+12,PREFEITURA MUNICIPAL DE TUCURUI,3/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 931.62
2026160101OB01658,1.61411E+12,PREFEITURA MUNICIPAL DE BELTERRA,3/2/26,1500100102,6360,2025160101DL011507,2025/3117146,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 254.81
2026160101OB01664,5.25756E+12,PREFEITURA MUNICIPAL DE JURUTI,3/2/26,1500100102,6360,2025160101DL011507,2025/3117146,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 460.21
2026160101OB01666,4.8385E+12,PREFEITURA MUNICIPAL DE MONTE ALEGRE,3/2/26,1500100102,6360,2025160101DL011507,2025/3117146,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 460.21
2026160101OB01667,5.13108E+12,PREFEITURA MUNICIPAL DE ORIXIMINA,3/2/26,1500100102,6360,2025160101DL011507,2025/3117146,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,840.84"
2026160101OB01670,5.18223E+12,PREFEITURA MUNICIPAL DE SANTAREM,3/2/26,1500100102,6360,2025160101DL011507,2025/3117146,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,507.17"
2026160101OB01672,2.30609E+13,PREFEITURA MUNICIPAL DE TERRA SANTA,3/2/26,1500100102,6360,2025160101DL011507,2025/3117146,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 460.21
2026160101OB01674,1.02217E+13,PREFEITURA MUNICIPAL DE JACAREACANGA,3/2/26,1500100102,6360,2023160101DL020861,2023/997991,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 431.57
2026160101OB01694,5.14911E+12,PREFEITURA MUNICIPAL DE CAPITAO POCO,3/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,614.57"
2026160101OB01695,5.13244E+12,PREFEITURA MUNICIPAL DE PONTA DE PEDRAS,3/2/26,1550000004,6361,2025160101DL006672,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,996.23"
2026160101OB01713,5.13873E+12,PREFEITURA MUNICIPAL DE ITAITUBA,3/2/26,1500100102,6360,2023160101DL020861,2023/997991,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 431.57
2026160101OB01714,1.02223E+13,PREFEITURA MUNICIPAL DE RUROPOLIS,3/2/26,1500100102,6360,2023160101DL020861,2023/997991,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 924.41
2026160101OB01739,1.02223E+13,PREFEITURA MUNICIPAL DE RUROPOLIS,3/2/26,1550000004,6360,2025160101DL004505,2025/2509746,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,224.70"
2026160101OB01757,2.29806E+13,PREFEITURA MUNICIPAL DE OURILÂNDIA DO NORTE,3/2/26,1500100102,6360,2024160101DL017652,2024/128446,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 266.49
2026160101OB01787,5.10514E+12,PREFEITURA MUNICIPAL DE MOJU,3/2/26,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,946.62"
2026160101OB01792,5.14911E+12,PREFEITURA MUNICIPAL DE CAPITAO POCO,3/2/26,1550000004,6361,2025160101DL006655,2025/2608745,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"-R$ 4,561.12"
2026160101OB01810,8.32114E+13,PREFEITURA MUNICIPAL DE GOIANESIA DO PARA,4/2/26,1500100102,6360,2025160101DL007461,2025/2803005,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 465.81
2026160101OB01831,8.32114E+13,PREFEITURA MUNICIPAL DE GOIANESIA DO PARA,4/2/26,1500100102,6361,2024160101DL017934,2023/1373630,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,314.22"
2026160101OB01868,5.05844E+12,PREFEITURA MUNICIPAL DE ANANINDEUA,5/2/26,1500100102,6361,2025160101DL003707,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 8,076.42"
2026160101OB01869,5.10513E+12,PREFEITURA MUNICIPAL DE ABAETETUBA,5/2/26,1500100102,6361,2025160101DL003707,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,709.93"
2026160101OB01870,5.18223E+12,PREFEITURA MUNICIPAL DE SANTAREM,5/2/26,1500100102,6361,2025160101DL003707,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,900.80"
2026160101OB01885,5.10528E+12,PREFEITURA MUNICIPAL DE CAMETA,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB01886,5.8467E+12,PREFEITURA MUNICIPAL DE MOCAJUBA,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,473.31"
2026160101OB01887,4.54292E+12,PREFEITURA MUNICIPAL DE AVEIRO,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB01890,5.14917E+12,PREFEITURA MUNICIPAL DE SANTA MARIA DO PARA,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 5,702.38"
2026160101OB01893,5.14913E+12,PREFEITURA MUNICIPAL DE NOVA TIMBOTEUA,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01896,5.14916E+12,PREFEITURA MUNICIPAL DE PEIXE BOI,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 427.48
2026160101OB01899,5.14917E+12,PREFEITURA MUNICIPAL DE SALINOPOLIS,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 6,652.78"
2026160101OB01902,6.38878E+13,PREFEITURA MUNICIPAL DE SANTA LUZIA DO PARA,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB01905,5.14918E+12,PREFEITURA MUNICIPAL DE SANTAREM NOVO,5/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,377.88"
2026160101OB01979,4.87359E+12,PREFEITURA MUNICIPAL DE BRAGANCA,5/2/26,1500100102,6361,2025160101DL003707,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,377.88"
2026160101OB01993,2.29806E+13,PREFEITURA MUNICIPAL DE OURILÂNDIA DO NORTE,5/2/26,1500100102,6360,2024160101DL017628,2024/128446,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,-R$ 266.49
2026160101OB01997,2.29806E+13,PREFEITURA MUNICIPAL DE OURILÂNDIA DO NORTE,6/2/26,1500100102,6360,2024160101DL017628,2024/128446,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 266.49
2026160101OB02000,5.0704E+12,PREFEIT.MUNIC.DE CONCEICAO DO ARAGUAIA,6/2/26,2550000004,6360,2025160101DL011726,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,019.48"
2026160101OB02004,5.0704E+12,PREFEIT.MUNIC.DE CONCEICAO DO ARAGUAIA,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 2,134.66"
2026160101OB02007,3.4671E+13,PREFEITURA MUNICIPAL DE CUMARU DO NORTE,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 634.38
2026160101OB02010,3.4671E+13,PREFEITURA MUNICIPAL DE CUMARU DO NORTE,6/2/26,2550000004,6360,2025160101DL011726,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 422.92
2026160101OB02013,2.29414E+13,PREFEITURA MUNICIPAL DE TAILANDIA,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02014,1.61411E+12,PREFEITURA MUNICIPAL DE BELTERRA,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02015,3.46711E+13,PREFEITURA MUNICIPAL DE AGUA AZUL DO NORTE,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 1,230.94"
2026160101OB02017,1.73498E+13,PREFEITURA MUNICIPAL DE MOJUI DOS CAMPOS,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02019,5.13118E+12,PREFEITURA MUNICIPAL DE OBIDOS,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,897.02"
2026160101OB02020,1.61332E+12,PREFEITURA MUNICIPAL DE CANAA DOS CARAJAS,6/2/26,1550000004,6360,2025160101DL011722,2025/3116245,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 808.02
2026160101OB02021,1.61332E+12,PREFEITURA MUNICIPAL DE CURUÁ,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,R$ 950.40
2026160101OB02023,5.25756E+12,PREFEITURA MUNICIPAL DE JURUTI,6/2/26,1500100102,6361,2025160101DL003796,2025/2339580,160101,XXXX,XXXXXXXX,XXXXXXXX,XXXXXX,"R$ 3,564.97"
